,filename,path,category,area,volume,aabb_volume,compactness,diameter,eccentricity,a3_0,a3_1,a3_2,a3_3,a3_4,a3_5,a3_6,a3_7,a3_8,a3_9,d1_0,d1_1,d1_2,d1_3,d1_4,d1_5,d1_6,d1_7,d1_8,d1_9,d2_0,d2_1,d2_2,d2_3,d2_4,d2_5,d2_6,d2_7,d2_8,d2_9,d3_0,d3_1,d3_2,d3_3,d3_4,d3_5,d3_6,d3_7,d3_8,d3_9,d4_0,d4_1,d4_2,d4_3,d4_4,d4_5,d4_6,d4_7,d4_8,d4_9
229,133.off,./normalized-psb-db/Octopus/133.off,Octopus,0.9338778211409159,0.030715421010343816,0.28306944087173413,863.2910513466621,0.997901520632514,3.5711616362112824,0.118,0.188,0.192,0.1695,0.126,0.0875,0.0585,0.033,0.02,0.0075,0.034,0.26,0.327,0.284,0.082,0.013,0.0,0.0,0.0,0.0,0.0845,0.2365,0.322,0.2185,0.1075,0.028,0.003,0.0,0.0,0.0,0.03,0.2185,0.37,0.249,0.1015,0.028,0.003,0.0,0.0,0.0,0.0965,0.365,0.3475,0.16,0.0295,0.0015,0.0,0.0,0.0,0.0
230,127.off,./normalized-psb-db/Octopus/127.off,Octopus,1.1403517178427922,-0.03415203546026656,0.445080676717741,1271.4031348636647,1.0491297025235435,3.282490207213236,0.1095,0.181,0.2155,0.1635,0.1205,0.0825,0.057,0.0405,0.0235,0.0065,0.007,0.204,0.349,0.214,0.177,0.049,0.0,0.0,0.0,0.0,0.0595,0.182,0.2845,0.256,0.135,0.0675,0.0135,0.002,0.0,0.0,0.025,0.166,0.2685,0.281,0.175,0.072,0.0115,0.001,0.0,0.0,0.0585,0.307,0.348,0.2075,0.063,0.0145,0.0015,0.0,0.0,0.0
231,131.off,./normalized-psb-db/Octopus/131.off,Octopus,1.2718292806119993,-0.04405593605207027,0.4972402244317481,1059.9309937390613,1.0981569497822596,3.6170160284893678,0.1155,0.205,0.1845,0.172,0.12,0.0795,0.0575,0.046,0.016,0.004,0.024,0.141,0.244,0.27,0.22,0.08,0.021,0.0,0.0,0.0,0.044,0.159,0.26,0.227,0.1725,0.09,0.045,0.0025,0.0,0.0,0.0145,0.1225,0.2485,0.294,0.198,0.0895,0.027,0.0055,0.0005,0.0,0.057,0.2335,0.364,0.224,0.0965,0.0215,0.0035,0.0,0.0,0.0
232,125.off,./normalized-psb-db/Octopus/125.off,Octopus,0.8223281435714002,-0.026857635800986327,0.4490108960330779,770.9032934620631,1.0313230805663045,2.809249225081395,0.148,0.166,0.1925,0.167,0.1195,0.0795,0.0565,0.04,0.0215,0.0095,0.101,0.119,0.073,0.111,0.295,0.279,0.022,0.0,0.0,0.0,0.0795,0.1245,0.217,0.27,0.18,0.094,0.0335,0.0015,0.0,0.0,0.048,0.174,0.206,0.251,0.1955,0.092,0.023,0.0105,0.0,0.0,0.099,0.262,0.2925,0.2165,0.1025,0.021,0.005,0.0015,0.0,0.0
233,124.off,./normalized-psb-db/Octopus/124.off,Octopus,0.23768073579656715,0.002972600838660284,0.2595712370033714,1519.5281772883607,1.0788269684174276,5.016449549568967,0.1595,0.204,0.161,0.1365,0.105,0.0795,0.054,0.053,0.036,0.0115,0.138,0.345,0.18,0.162,0.087,0.085,0.003,0.0,0.0,0.0,0.1245,0.262,0.29,0.2055,0.0775,0.03,0.009,0.0015,0.0,0.0,0.0925,0.2925,0.2855,0.193,0.105,0.0255,0.0055,0.0005,0.0,0.0,0.196,0.419,0.255,0.0995,0.0275,0.003,0.0,0.0,0.0,0.0
234,130.off,./normalized-psb-db/Octopus/130.off,Octopus,0.668924983290025,0.01940618764005179,0.2873174575249065,794.788906730566,1.0943050628925715,5.308890364048507,0.1455,0.218,0.189,0.1515,0.102,0.079,0.0515,0.034,0.02,0.0095,0.0,0.447,0.212,0.167,0.14,0.034,0.0,0.0,0.0,0.0,0.074,0.2655,0.2965,0.213,0.1005,0.0395,0.011,0.0,0.0,0.0,0.045,0.237,0.324,0.2535,0.101,0.0345,0.0045,0.0005,0.0,0.0,0.099,0.4245,0.3385,0.1215,0.0155,0.001,0.0,0.0,0.0,0.0
235,140.off,./normalized-psb-db/Octopus/140.off,Octopus,0.6803662712954308,0.016246225334352105,0.26148242727322163,1193.2278511347934,1.02721036321896,5.9338329544993025,0.1355,0.209,0.1905,0.141,0.1085,0.0775,0.061,0.036,0.0275,0.0135,0.048,0.346,0.238,0.197,0.158,0.013,0.0,0.0,0.0,0.0,0.0775,0.25,0.323,0.2055,0.1075,0.031,0.0055,0.0,0.0,0.0,0.045,0.2635,0.324,0.2415,0.1,0.0235,0.002,0.0005,0.0,0.0,0.1175,0.423,0.3325,0.112,0.0145,0.0005,0.0,0.0,0.0,0.0
236,129.off,./normalized-psb-db/Octopus/129.off,Octopus,0.7127428869708637,-0.02224800399694088,0.3126671657546569,731.5037683495412,1.1569107047262508,6.838840650361014,0.133,0.2275,0.17,0.14,0.099,0.09,0.064,0.0445,0.024,0.008,0.0,0.443,0.194,0.142,0.129,0.092,0.0,0.0,0.0,0.0,0.0655,0.2355,0.304,0.205,0.1225,0.04,0.021,0.0065,0.0,0.0,0.038,0.2095,0.3205,0.261,0.118,0.0405,0.01,0.0025,0.0,0.0,0.085,0.3505,0.3795,0.152,0.0295,0.0035,0.0,0.0,0.0,0.0
237,128.off,./normalized-psb-db/Octopus/128.off,Octopus,0.5218561065014672,0.009278563806054508,0.20288520802154827,1650.7860566933996,1.001996796799997,9.344845542321925,0.1375,0.2055,0.1865,0.144,0.1,0.078,0.0645,0.0455,0.027,0.0115,0.076,0.417,0.206,0.192,0.091,0.018,0.0,0.0,0.0,0.0,0.0945,0.3165,0.3115,0.1755,0.0725,0.0235,0.006,0.0,0.0,0.0,0.069,0.2885,0.3615,0.202,0.0635,0.0145,0.001,0.0,0.0,0.0,0.158,0.471,0.301,0.068,0.002,0.0,0.0,0.0,0.0,0.0
238,138.off,./normalized-psb-db/Octopus/138.off,Octopus,0.9872341069923052,0.038948179147500525,0.42615998938688876,634.2874740808679,1.167702886876666,3.3271498505324004,0.1125,0.203,0.206,0.1445,0.1135,0.0935,0.061,0.039,0.0185,0.0085,0.0,0.199,0.37,0.204,0.106,0.116,0.005,0.0,0.0,0.0,0.0585,0.1835,0.287,0.2395,0.1325,0.0665,0.0275,0.005,0.0,0.0,0.0315,0.121,0.294,0.2895,0.182,0.068,0.0125,0.0015,0.0,0.0,0.0555,0.28,0.361,0.23,0.06,0.012,0.0015,0.0,0.0,0.0
239,139.off,./normalized-psb-db/Octopus/139.off,Octopus,0.6419367775676963,-0.013417680399104135,0.2187514104365479,1469.3385985080106,1.0568405145781878,12.185657703652375,0.1535,0.2105,0.1745,0.132,0.083,0.079,0.0655,0.045,0.0395,0.0175,0.059,0.339,0.225,0.194,0.143,0.036,0.004,0.0,0.0,0.0,0.081,0.2605,0.286,0.213,0.109,0.041,0.0095,0.0,0.0,0.0,0.0505,0.2715,0.2985,0.2325,0.108,0.0305,0.008,0.0005,0.0,0.0,0.1485,0.476,0.291,0.071,0.013,0.0005,0.0,0.0,0.0,0.0
240,309.off,./normalized-psb-db/Bust/309.off,Bust,1.9529605710747726,-0.15959366734965919,0.3848136219543535,292.4483103766441,1.0035042212632739,2.222241449723868,0.082,0.19,0.1965,0.182,0.163,0.1005,0.056,0.0225,0.006,0.0015,0.0,0.001,0.235,0.653,0.106,0.005,0.0,0.0,0.0,0.0,0.053,0.1525,0.2205,0.3015,0.2205,0.0455,0.0065,0.0,0.0,0.0,0.015,0.1115,0.205,0.282,0.291,0.091,0.0045,0.0,0.0,0.0,0.0305,0.197,0.308,0.3055,0.145,0.014,0.0,0.0,0.0,0.0
241,320.off,./normalized-psb-db/Bust/320.off,Bust,2.3786481048080192,0.22470698215256685,0.5782300631615269,266.5369713969963,1.0147223988448182,2.135102385361215,0.0855,0.195,0.22,0.185,0.141,0.0785,0.044,0.032,0.0135,0.0055,0.0,0.05,0.147,0.381,0.317,0.105,0.0,0.0,0.0,0.0,0.029,0.0945,0.1825,0.267,0.219,0.15,0.058,0.0,0.0,0.0,0.006,0.0615,0.138,0.2335,0.284,0.1985,0.062,0.0155,0.001,0.0,0.0265,0.135,0.2285,0.2925,0.2185,0.088,0.0105,0.0005,0.0,0.0
242,308.off,./normalized-psb-db/Bust/308.off,Bust,2.716375576891173,-0.32222249166791167,0.6062169300532776,193.0446400905558,1.0814066085448257,1.8220039485692194,0.078,0.1825,0.212,0.1925,0.145,0.097,0.0565,0.0255,0.0085,0.0025,0.0,0.0,0.034,0.266,0.439,0.261,0.0,0.0,0.0,0.0,0.0285,0.079,0.1185,0.1945,0.2375,0.2125,0.107,0.0225,0.0,0.0,0.0055,0.0385,0.0975,0.1715,0.226,0.2555,0.1615,0.043,0.001,0.0,0.014,0.083,0.1965,0.2445,0.2415,0.1695,0.049,0.002,0.0,0.0
243,318.off,./normalized-psb-db/Bust/318.off,Bust,1.5466632780711467,-0.11331119961338165,0.2853763447077759,288.1652767917678,1.0302615278123932,3.8290169006211747,0.1035,0.197,0.1995,0.176,0.129,0.0865,0.062,0.027,0.016,0.0035,0.0,0.017,0.438,0.284,0.236,0.025,0.0,0.0,0.0,0.0,0.046,0.1425,0.2555,0.281,0.1675,0.077,0.0295,0.001,0.0,0.0,0.018,0.103,0.233,0.3025,0.2585,0.0835,0.0015,0.0,0.0,0.0,0.042,0.195,0.346,0.3035,0.109,0.0045,0.0,0.0,0.0,0.0
244,319.off,./normalized-psb-db/Bust/319.off,Bust,1.6608340180208334,-0.14829366005245354,0.30536980241799416,208.32122788600864,1.0038088602937532,4.388013924289524,0.0965,0.2005,0.1945,0.1635,0.13,0.0985,0.0615,0.035,0.017,0.003,0.0,0.002,0.339,0.26,0.323,0.076,0.0,0.0,0.0,0.0,0.0325,0.121,0.2275,0.27,0.1755,0.102,0.0685,0.003,0.0,0.0,0.008,0.0915,0.1825,0.2565,0.279,0.15,0.0325,0.0,0.0,0.0,0.033,0.1765,0.3045,0.3025,0.1625,0.021,0.0,0.0,0.0,0.0
245,317.off,./normalized-psb-db/Bust/317.off,Bust,1.7634420177843677,-0.16752592296076677,0.3650935723823836,195.3977304767052,1.0055990975259008,3.08788692741804,0.0965,0.174,0.2085,0.1925,0.149,0.0895,0.055,0.026,0.007,0.002,0.0,0.0,0.277,0.408,0.262,0.053,0.0,0.0,0.0,0.0,0.04,0.1185,0.212,0.2825,0.211,0.1025,0.031,0.0025,0.0,0.0,0.009,0.0715,0.1775,0.289,0.29,0.139,0.024,0.0,0.0,0.0,0.0225,0.1615,0.29,0.32,0.182,0.024,0.0,0.0,0.0,0.0
246,303.off,./normalized-psb-db/Bust/303.off,Bust,1.710598497904574,-0.12086403731193393,0.29860028865995336,342.64947013123754,1.0713429960917433,3.477594519370202,0.106,0.202,0.186,0.171,0.1315,0.089,0.069,0.03,0.0115,0.004,0.021,0.098,0.277,0.303,0.241,0.06,0.0,0.0,0.0,0.0,0.0705,0.1595,0.327,0.2325,0.114,0.066,0.0255,0.005,0.0,0.0,0.027,0.148,0.2655,0.314,0.156,0.0775,0.012,0.0,0.0,0.0,0.063,0.2665,0.359,0.238,0.068,0.0055,0.0,0.0,0.0,0.0
247,302.off,./normalized-psb-db/Bust/302.off,Bust,1.8774331494061733,0.12905937876347512,0.39281361014347504,397.2961028196257,1.0224457235367863,4.723783494596883,0.103,0.197,0.186,0.16,0.1355,0.0925,0.0625,0.039,0.0185,0.006,0.019,0.102,0.264,0.266,0.312,0.037,0.0,0.0,0.0,0.0,0.042,0.138,0.2575,0.2525,0.1755,0.088,0.046,0.0005,0.0,0.0,0.014,0.0925,0.2345,0.3085,0.2265,0.1075,0.0165,0.0,0.0,0.0,0.037,0.202,0.342,0.285,0.115,0.019,0.0,0.0,0.0,0.0
248,316.off,./normalized-psb-db/Bust/316.off,Bust,1.875220020363361,-0.15063884833085064,0.37256854260632755,290.5913747521647,1.0016307949168861,2.5108411062129297,0.0855,0.179,0.2145,0.203,0.131,0.0865,0.0465,0.036,0.015,0.003,0.0,0.033,0.251,0.379,0.297,0.04,0.0,0.0,0.0,0.0,0.0405,0.1285,0.2185,0.3005,0.195,0.095,0.022,0.0,0.0,0.0,0.012,0.076,0.2005,0.2975,0.2705,0.1295,0.013,0.001,0.0,0.0,0.0245,0.1665,0.302,0.3155,0.1695,0.022,0.0,0.0,0.0,0.0
249,314.off,./normalized-psb-db/Bust/314.off,Bust,1.8548489935517938,0.13174995788132027,0.44712820447360146,367.6416495902729,1.1200926064733625,5.697824102494243,0.1215,0.198,0.176,0.1655,0.1255,0.0865,0.059,0.0415,0.021,0.0055,0.0,0.108,0.146,0.298,0.257,0.179,0.012,0.0,0.0,0.0,0.034,0.1235,0.2245,0.2055,0.1655,0.141,0.0875,0.0185,0.0,0.0,0.0115,0.0855,0.194,0.2705,0.231,0.1415,0.0475,0.0135,0.005,0.0,0.0365,0.1755,0.3025,0.2945,0.145,0.041,0.005,0.0,0.0,0.0
250,315.off,./normalized-psb-db/Bust/315.off,Bust,1.838566723127609,0.17068406097198408,0.379613673687404,213.3301564343954,1.0055063358459049,2.3984613669697743,0.08,0.195,0.2165,0.178,0.153,0.0925,0.0465,0.0235,0.011,0.004,0.0,0.0,0.252,0.39,0.314,0.044,0.0,0.0,0.0,0.0,0.0395,0.1175,0.1895,0.281,0.238,0.0865,0.0475,0.0005,0.0,0.0,0.009,0.0735,0.1765,0.277,0.2965,0.143,0.024,0.0005,0.0,0.0,0.031,0.1565,0.288,0.308,0.174,0.0415,0.001,0.0,0.0,0.0
251,301.off,./normalized-psb-db/Bust/301.off,Bust,1.3642400841776587,-0.0903444541672847,0.21916710159347388,311.0780878965079,1.0293927207103932,5.307026126462143,0.1065,0.229,0.175,0.143,0.125,0.0965,0.0695,0.0355,0.014,0.006,0.0,0.181,0.281,0.282,0.232,0.024,0.0,0.0,0.0,0.0,0.0525,0.1895,0.308,0.1935,0.1425,0.0885,0.025,0.0005,0.0,0.0,0.022,0.127,0.2775,0.3345,0.202,0.0365,0.0005,0.0,0.0,0.0,0.061,0.262,0.374,0.2535,0.048,0.0015,0.0,0.0,0.0,0.0
252,305.off,./normalized-psb-db/Bust/305.off,Bust,2.097298747229941,0.15199018863046893,0.4176652395800485,399.34640973114534,1.0316358726121666,2.551427839726973,0.0845,0.174,0.2005,0.202,0.1395,0.1,0.052,0.032,0.0125,0.003,0.0,0.005,0.27,0.434,0.25,0.041,0.0,0.0,0.0,0.0,0.0355,0.132,0.2035,0.2735,0.2155,0.1095,0.0295,0.001,0.0,0.0,0.0125,0.0715,0.183,0.2845,0.2695,0.1435,0.0335,0.002,0.0,0.0,0.028,0.171,0.281,0.2965,0.185,0.0375,0.001,0.0,0.0,0.0
253,311.off,./normalized-psb-db/Bust/311.off,Bust,1.996273398441414,0.14174974937427537,0.37298076810859776,395.9273100582136,1.0559527946154028,4.501665832616953,0.1085,0.208,0.1775,0.1655,0.1355,0.0915,0.0555,0.036,0.017,0.005,0.0,0.124,0.194,0.199,0.374,0.109,0.0,0.0,0.0,0.0,0.044,0.1155,0.2385,0.2415,0.1625,0.1095,0.076,0.0125,0.0,0.0,0.013,0.089,0.2005,0.26,0.2405,0.155,0.0415,0.0005,0.0,0.0,0.0325,0.1825,0.308,0.3005,0.151,0.025,0.0005,0.0,0.0,0.0
254,310.off,./normalized-psb-db/Bust/310.off,Bust,2.2471907028312943,-0.26169287388353824,0.5648541698830765,165.70514574809158,1.0006613270858897,2.154353406863079,0.077,0.1795,0.207,0.211,0.1535,0.095,0.047,0.0205,0.0065,0.003,0.0,0.0,0.024,0.402,0.492,0.082,0.0,0.0,0.0,0.0,0.0315,0.1,0.1385,0.2145,0.2485,0.187,0.08,0.0,0.0,0.0,0.0055,0.053,0.1065,0.1975,0.245,0.2625,0.114,0.0155,0.0005,0.0,0.021,0.1155,0.2055,0.27,0.252,0.1185,0.0175,0.0,0.0,0.0
255,304.off,./normalized-psb-db/Bust/304.off,Bust,1.191007560035289,-0.0613777603558919,0.18392085065924027,448.4576948694291,1.008812169690805,9.022933526179461,0.144,0.2245,0.157,0.128,0.1035,0.0875,0.071,0.0535,0.0245,0.0065,0.025,0.171,0.325,0.207,0.225,0.047,0.0,0.0,0.0,0.0,0.063,0.2025,0.271,0.195,0.1285,0.0875,0.0455,0.007,0.0,0.0,0.024,0.1505,0.3285,0.316,0.1595,0.0215,0.0,0.0,0.0,0.0,0.0655,0.315,0.4295,0.176,0.014,0.0,0.0,0.0,0.0,0.0
256,312.off,./normalized-psb-db/Bust/312.off,Bust,2.080371480071189,-0.15149379293344223,0.4505640021928175,392.3132677577755,1.0157796137028978,4.1911339455682235,0.105,0.2015,0.1955,0.156,0.1365,0.0975,0.0615,0.0265,0.0155,0.0045,0.002,0.111,0.224,0.232,0.321,0.11,0.0,0.0,0.0,0.0,0.035,0.122,0.2365,0.251,0.165,0.116,0.0735,0.001,0.0,0.0,0.0115,0.0845,0.1995,0.2775,0.2465,0.139,0.0325,0.0085,0.0005,0.0,0.0305,0.1705,0.313,0.2915,0.152,0.04,0.0025,0.0,0.0,0.0
257,306.off,./normalized-psb-db/Bust/306.off,Bust,1.6610694025752357,0.12995251216627868,0.3774514228284081,271.3900846588295,0.9977752077963923,3.9178799530187662,0.103,0.205,0.191,0.17,0.1265,0.096,0.058,0.0315,0.0125,0.0065,0.0,0.124,0.197,0.293,0.345,0.041,0.0,0.0,0.0,0.0,0.0465,0.119,0.251,0.2905,0.1575,0.0975,0.0365,0.0015,0.0,0.0,0.0115,0.097,0.2155,0.2935,0.24,0.123,0.0165,0.003,0.0,0.0,0.034,0.188,0.3275,0.309,0.126,0.014,0.0015,0.0,0.0,0.0
258,307.off,./normalized-psb-db/Bust/307.off,Bust,2.5526883834128418,0.2568398365154971,0.5461156753511052,252.15561093226486,1.0438194403347252,2.2440221190249585,0.0735,0.1915,0.22,0.1735,0.153,0.0915,0.057,0.0245,0.012,0.0035,0.0,0.0,0.097,0.361,0.368,0.174,0.0,0.0,0.0,0.0,0.034,0.094,0.1455,0.215,0.2475,0.1535,0.0935,0.017,0.0,0.0,0.0045,0.051,0.1165,0.1935,0.275,0.2355,0.108,0.016,0.0,0.0,0.0155,0.1055,0.2135,0.259,0.2595,0.122,0.025,0.0,0.0,0.0
259,313.off,./normalized-psb-db/Bust/313.off,Bust,2.198088203440246,-0.16777752656318629,0.42762974517168495,377.2834644547778,1.032570176937444,2.8870234061405586,0.085,0.206,0.205,0.186,0.1365,0.092,0.048,0.0255,0.014,0.002,0.0,0.028,0.237,0.346,0.308,0.081,0.0,0.0,0.0,0.0,0.038,0.1165,0.213,0.3005,0.177,0.101,0.0505,0.0035,0.0,0.0,0.0105,0.062,0.1745,0.2745,0.2645,0.1705,0.0415,0.002,0.0,0.0,0.0275,0.157,0.296,0.2765,0.202,0.0395,0.0015,0.0,0.0,0.0
260,355.off,./normalized-psb-db/Bearing/355.off,Bearing,0.4097177967305734,0.0120735030793089,0.01535869092609812,471.83254290059864,1.0049307656407966,41.39310004867407,0.314,0.174,0.087,0.0585,0.0525,0.0545,0.0645,0.0705,0.081,0.0435,0.155,0.227,0.237,0.215,0.143,0.023,0.0,0.0,0.0,0.0,0.213,0.2855,0.188,0.1315,0.1115,0.0535,0.0165,0.0005,0.0,0.0,0.114,0.482,0.374,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.3205,0.6385,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,341.off,./normalized-psb-db/Bearing/341.off,Bearing,0.7545363499685926,-0.03227973425878066,0.09025226676064738,412.2689232957258,1.013902064529187,15.092110727081932,0.2225,0.223,0.1285,0.086,0.0745,0.065,0.0745,0.063,0.046,0.017,0.0,0.357,0.261,0.138,0.118,0.126,0.0,0.0,0.0,0.0,0.107,0.315,0.2345,0.152,0.1035,0.0555,0.031,0.0015,0.0,0.0,0.064,0.3195,0.415,0.1765,0.025,0.0,0.0,0.0,0.0,0.0,0.1695,0.515,0.299,0.0165,0.0,0.0,0.0,0.0,0.0,0.0
262,354.off,./normalized-psb-db/Bearing/354.off,Bearing,0.6137733431560284,-0.024042122227874232,0.07990679234364197,400.01701653470803,1.0223214424717624,16.87312943961051,0.257,0.1845,0.116,0.0905,0.099,0.0745,0.0555,0.0565,0.049,0.0175,0.082,0.186,0.248,0.257,0.169,0.046,0.012,0.0,0.0,0.0,0.119,0.3165,0.1885,0.145,0.109,0.0865,0.032,0.0035,0.0,0.0,0.0715,0.329,0.3555,0.1865,0.057,0.0005,0.0,0.0,0.0,0.0,0.169,0.519,0.281,0.031,0.0,0.0,0.0,0.0,0.0,0.0
263,342.off,./normalized-psb-db/Bearing/342.off,Bearing,0.7545356133622815,-0.03227966152339076,0.09026245086953621,412.2695737986545,1.0139015052483233,15.092199881768506,0.213,0.2285,0.1065,0.0855,0.087,0.0715,0.0675,0.071,0.0495,0.02,0.0,0.369,0.277,0.144,0.104,0.106,0.0,0.0,0.0,0.0,0.12,0.297,0.244,0.164,0.096,0.055,0.022,0.002,0.0,0.0,0.06,0.314,0.408,0.196,0.022,0.0,0.0,0.0,0.0,0.0,0.1625,0.498,0.32,0.0195,0.0,0.0,0.0,0.0,0.0,0.0
264,356.off,./normalized-psb-db/Bearing/356.off,Bearing,0.40968286448178204,0.012073543200750715,0.015358803095666538,471.7087337912411,1.0048458676128893,41.393019109870195,0.32,0.172,0.0865,0.0595,0.045,0.0475,0.061,0.0775,0.0825,0.0485,0.152,0.257,0.198,0.221,0.148,0.024,0.0,0.0,0.0,0.0,0.1955,0.271,0.1855,0.1515,0.1065,0.067,0.023,0.0,0.0,0.0,0.1265,0.487,0.367,0.0195,0.0,0.0,0.0,0.0,0.0,0.0,0.3275,0.639,0.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,357.off,./normalized-psb-db/Bearing/357.off,Bearing,0.46592174918918255,-0.0074733789072703415,0.009005104911255007,1810.943693800624,1.0113786011296897,150.636677207928,0.3965,0.1315,0.072,0.0495,0.055,0.0455,0.0505,0.0635,0.084,0.052,0.146,0.189,0.164,0.179,0.277,0.045,0.0,0.0,0.0,0.0,0.203,0.2365,0.164,0.15,0.1025,0.0845,0.057,0.0025,0.0,0.0,0.12,0.473,0.369,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5925,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,343.off,./normalized-psb-db/Bearing/343.off,Bearing,0.7551195290858415,-0.03231714011311587,0.09035708397832744,412.2695549100248,1.0142935023044257,15.12478450346837,0.22,0.2225,0.12,0.0955,0.0875,0.069,0.0665,0.057,0.0465,0.0155,0.0,0.395,0.178,0.243,0.125,0.059,0.0,0.0,0.0,0.0,0.1155,0.304,0.238,0.1485,0.1065,0.059,0.0275,0.001,0.0,0.0,0.0645,0.2965,0.4315,0.184,0.0235,0.0,0.0,0.0,0.0,0.0,0.1645,0.502,0.3165,0.017,0.0,0.0,0.0,0.0,0.0,0.0
267,347.off,./normalized-psb-db/Bearing/347.off,Bearing,1.273872006679229,-0.09675791725017331,0.13608456221159979,220.80268969502401,1.0498895275390716,8.39947442444033,0.1355,0.2165,0.146,0.1215,0.1335,0.1015,0.066,0.051,0.0235,0.005,0.0,0.154,0.222,0.191,0.229,0.204,0.0,0.0,0.0,0.0,0.0605,0.1745,0.2795,0.169,0.1325,0.0915,0.0725,0.02,0.0,0.0,0.0225,0.127,0.253,0.316,0.2285,0.053,0.0,0.0,0.0,0.0,0.048,0.2465,0.378,0.276,0.0515,0.0,0.0,0.0,0.0,0.0
268,353.off,./normalized-psb-db/Bearing/353.off,Bearing,0.4210697654638312,0.01186403310698276,0.04313490276287328,530.3926234245007,1.0027940237101571,32.25277026082912,0.3025,0.189,0.0895,0.056,0.0615,0.0495,0.052,0.0825,0.0725,0.045,0.18,0.337,0.211,0.153,0.093,0.026,0.0,0.0,0.0,0.0,0.2575,0.292,0.226,0.1265,0.069,0.023,0.0055,0.0005,0.0,0.0,0.178,0.579,0.227,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.453,0.526,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,352.off,./normalized-psb-db/Bearing/352.off,Bearing,0.7815419750020927,0.038117338310269824,0.08083606605941747,328.55780664457575,1.0211670291958475,10.188100210085745,0.1695,0.209,0.155,0.1075,0.1185,0.0675,0.0615,0.058,0.0425,0.011,0.0,0.371,0.253,0.221,0.09,0.047,0.018,0.0,0.0,0.0,0.1005,0.276,0.292,0.1485,0.095,0.0595,0.0265,0.002,0.0,0.0,0.0455,0.2555,0.422,0.228,0.049,0.0,0.0,0.0,0.0,0.0,0.1205,0.458,0.368,0.0535,0.0,0.0,0.0,0.0,0.0,0.0
270,346.off,./normalized-psb-db/Bearing/346.off,Bearing,1.3045756790881184,0.08745961898727417,0.18781965963065175,290.2636628576905,1.0565683753299933,6.4105589925461475,0.137,0.213,0.1665,0.1425,0.1095,0.0925,0.0645,0.0415,0.0235,0.0095,0.0,0.191,0.272,0.214,0.267,0.056,0.0,0.0,0.0,0.0,0.046,0.1655,0.3415,0.1785,0.114,0.0905,0.058,0.006,0.0,0.0,0.0185,0.139,0.2805,0.3355,0.1925,0.0335,0.0005,0.0,0.0,0.0,0.06,0.261,0.408,0.2325,0.0385,0.0,0.0,0.0,0.0,0.0
271,350.off,./normalized-psb-db/Bearing/350.off,Bearing,0.47236659429341626,-0.01573357486144393,0.023251240199931678,425.7775009252237,1.0044735054496683,32.26482213079352,0.293,0.183,0.0905,0.064,0.058,0.058,0.0745,0.079,0.0715,0.0285,0.14,0.236,0.209,0.199,0.184,0.032,0.0,0.0,0.0,0.0,0.156,0.3105,0.2,0.1425,0.102,0.0595,0.027,0.0025,0.0,0.0,0.0915,0.424,0.418,0.0665,0.0,0.0,0.0,0.0,0.0,0.0,0.2415,0.642,0.1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,344.off,./normalized-psb-db/Bearing/344.off,Bearing,1.3055699953539035,-0.08822859296692051,0.17941788854774762,285.8786845130129,1.0591867029615105,6.346210163377199,0.131,0.228,0.166,0.135,0.115,0.086,0.0645,0.044,0.024,0.0065,0.0,0.171,0.275,0.249,0.257,0.048,0.0,0.0,0.0,0.0,0.053,0.1755,0.314,0.1905,0.141,0.0855,0.0355,0.005,0.0,0.0,0.022,0.1495,0.2875,0.317,0.195,0.0285,0.0005,0.0,0.0,0.0,0.0525,0.27,0.3775,0.267,0.033,0.0,0.0,0.0,0.0,0.0
273,345.off,./normalized-psb-db/Bearing/345.off,Bearing,1.3020707369541784,0.0867284890615434,0.18428827992172,293.48112481811324,1.05508226961681,6.632481278026178,0.125,0.2315,0.1805,0.141,0.103,0.091,0.0585,0.0395,0.024,0.006,0.0,0.215,0.257,0.213,0.261,0.054,0.0,0.0,0.0,0.0,0.057,0.189,0.3065,0.1935,0.122,0.0805,0.0435,0.008,0.0,0.0,0.025,0.1225,0.2905,0.3305,0.187,0.044,0.0005,0.0,0.0,0.0,0.0475,0.2695,0.3725,0.272,0.0385,0.0,0.0,0.0,0.0,0.0
274,351.off,./normalized-psb-db/Bearing/351.off,Bearing,0.7742418133461508,0.03669269994117089,0.08031979109306318,344.7232114096993,1.0221570165849938,17.48315032511531,0.2535,0.1955,0.1075,0.088,0.1,0.076,0.0555,0.054,0.0495,0.0205,0.0,0.393,0.173,0.201,0.153,0.035,0.045,0.0,0.0,0.0,0.125,0.243,0.2125,0.1945,0.0955,0.0805,0.0335,0.0155,0.0,0.0,0.052,0.2795,0.3915,0.2255,0.0505,0.001,0.0,0.0,0.0,0.0,0.1575,0.4845,0.3235,0.0345,0.0,0.0,0.0,0.0,0.0,0.0
